-7.446393489837647,-0.6642956733703613,7.270279407501222,0.002492778236046434,-0.012872740626335144,-0.009423122741281988
-7.450839996337891,-0.6416025161743164,7.250626564025879,0.00135246675927192,-0.011336803436279297,-0.010678544640541077
-7.427978515625,-0.6311864256858827,7.2357497215271005,-0.00010989606380462646,-0.011667981743812561,-0.011648611165583135
-7.429608821868897,-0.6449774503707886,7.22125005722046,-0.00014416874910239133,-0.010339543223381042,-0.011352078057825567
-7.433941841125488,-0.6530210971832275,7.22858762741089,0.0003518536686897278,-0.010928512550890447,-0.010103360749781133
-7.436862468719483,-0.6604762673377992,7.249735355377198,-0.0009842216968536377,-0.01176260504871607,-0.00862032175064087
-7.447324752807617,-0.6782965660095215,7.253287792205811,-0.0018883497687056663,-0.015759097412228588,-0.010188296437263489
-7.453839302062988,-0.6338064074516297,7.222843170166016,-0.0014886260032653809,-0.015471504069864752,-0.008159130811691284
-7.4495511054992685,-0.6394038200378418,7.220569133758546,-3.203749656677246e-05,-0.014678762294352056,-0.011181832291185858
-7.434633255004883,-0.6460793614387513,7.248477458953858,0.0009505078196525574,-0.013922155834734442,-0.008633360266685486
-7.423853874206543,-0.6368470191955566,7.2344117164611825,-0.0007566065178252758,-0.014019758440554144,-0.010919198393821716
-7.43873405456543,-0.6528838276863099,7.252706050872804,0.001919083297252655,-0.014505163766443731,-0.008258223533630371
-7.419065475463867,-0.645855486392975,7.235257148742676,0.0005276873707771301,-0.012945384718477728,-0.010361523367464544
-7.419629573822022,-0.6568548679351807,7.2704739570617685,0.0005060806288383902,-0.012419372797012329,-0.009248034097254278
-7.435619831085206,-0.6210019588470459,7.247674465179444,-0.0004339962906669826,-0.013431533239781858,-0.010224057361483574
-7.438549518585206,-0.6336641907691957,7.233800888061523,0.00016149134899023923,-0.010747089982032776,-0.010428951121866705
-7.433481693267823,-0.6169839501380922,7.234670162200929,0.0007795169949531555,-0.012942404486238958,-0.011401251889765264
-7.425159454345703,-0.6551192402839662,7.234755992889405,0.0003548339009284973,-0.010610745288431646,-0.01204758882522583
-7.436342716217042,-0.6595876812934877,7.23953676223755,-1.1548400834726637e-05,-0.011204556562006475,-0.012446939945220947
-7.449564456939698,-0.6501274704933168,7.237720489501953,0.0003470107913017273,-0.010839850641787054,-0.012921541929244995
